1066836537c_CPSF6,1043143555c_APOE,0104743520c_EIF4H,0104745245c_TNC,1043171268c_HNRNPA1,1047909961c_MCM2,0104745679c_SPP1,0104745733c_VIM,1043171373c_FGB,1043138774c_MBP,0105507292c_NONO,1066863255c_IGFBP6,1047911146c_PDIA6,1043143555_APOE,0105483201c_NPM1,0105510087c_SFPQ,1047912089_BTBD7,1066838183_CHD4,1047887413c_LMNB1,0104745249c_IGF1,1043142674_FBXO44,ZNF574_1066529052_ZNF574,0104742995c_ACTB,0105511133c_DNAJB1,0105483601c_CLU,0104743232c_PTBP1,0105482048c_ENO1,1086925497c_PADI4,1043143849_DCAF6,1043140754_CHD3,1086926269_PLVAP,0104743420c_FEN1,1066858084_SSX2,1066838606_NRBF2,0105507919c_DDX5,1043144332_AQP4,1066862864c_RBM39,105482048_ENO1,KDM6B_0172047444_KDM6B,1066866615_FAF1,1047887570c_SRSF7,1047887771c_TUBB,105510087_SFPQ,1086924247_BMP7,105510131_SNRPN,1047911620c_HSPD1,1066566039c_BGN,1066859121c_CALR,1066858266c_FGA,105507292_NONO
10.152591205519869,8.98619632032839,11.244732245102295,10.117469262057952,10.652495082592695,11.700151641097639,7.88363480226795,10.274395721835582,11.001849809949029,8.470730317005897,11.684388278429306,9.802506322682014,9.705189041219032,7.31455283232408,10.071393197595722,11.146034226241627,7.843848638152472,8.290794347381356,7.51425465281641,8.599510233905452,5.955837369464831,5.541263545158426,8.005033344637111,8.23880116587155,7.142827401161621,7.271703706887368,7.731930721948486,7.121252453244542,9.18024192415215,7.652308247601982,6.928537818164665,7.413970290190444,7.908019444632471,5.272999558563747,9.433083843269053,5.41610040220442,7.8050670442584895,7.5740450053721995,4.824305715904762,6.3784261836515865,8.891511570527564,8.045428011550841,7.699162828709602,6.950814768442584,4.584967478670572,8.01862546504575,7.54300848112318,7.286191714702382,7.340835554123275,7.143617602704121
5.527442989539794,5.659482215759621,8.177375364543927,7.359467638255621,5.905361848054571,9.109414453386222,6.406879986069314,8.408939605975984,8.37804606000608,5.176149732573829,9.044521887281242,6.040254711277414,7.786136437783072,6.285998094508865,6.340359303727752,6.820562067279759,5.220355825078324,8.134467570277563,5.717027701406222,5.631211781821365,5.681877639268151,4.948759890378168,6.608675161577986,6.218600119691729,6.163314804034641,6.84587987526405,5.869296913133774,5.8916442118257715,6.800726706223614,6.769641976852503,4.204692619390966,5.455321115357702,6.269096283706261,9.352143707550546,6.401917196727186,7.966239776559467,6.633318433280377,6.236369590203704,4.204692619390966,6.164366881985445,5.805134968916488,6.79346613258001,6.302618975744905,4.574710978503383,4.471638793363569,4.832305758571839,5.44673737166631,4.9344739331306915,5.1328529268205045,6.519884479274924
6.100318952020064,4.871373226762748,6.738152494595957,6.139884552226255,4.61512051684126,6.78105762593618,5.1647859739235145,8.015162115331742,6.795705775173514,4.7535901911063645,7.927143968859859,4.90527477843843,6.278521424165844,6.184148890937483,5.1328529268205045,9.654769750102489,4.442651256490317,5.940171252720432,6.408528791059498,4.709530201312334,6.18517928773138,9.28785681440401,4.7535901911063645,4.189654742026425,6.424869023905388,5.3471075307174685,4.532599493153256,4.30406509320417,7.377133712833954,5.811140992976701,4.051784947803305,4.248495242049359,7.641084249174914,4.700480365792417,4.56954300834494,4.04305126783455,5.963579343618446,5.945420608606575,6.096950054953959,7.19668657083435,5.43372200355424,6.690842277418564,9.444858981311897,4.31748811353631,4.477336814478207,4.844187086458591,4.574710978503383,4.060443010546419,4.189654742026425,6.375024819828097
6.52649485957079,5.503296947234575,6.385194398997726,7.749753406274437,6.511745329644728,7.955425088912672,4.848116364598481,9.022443300849043,7.228388451573604,5.4359030295006,8.707978826622321,4.927253685157205,6.354370040797351,6.633976111699347,6.210600077024653,9.586033321750676,6.670766320845874,8.54373774663835,5.32544603393629,5.062595033026967,6.645740953278934,7.6475474673651265,7.230201031370209,5.195730777772936,6.5771657055190795,5.017279836814924,4.948759890378168,5.170483995038151,8.983063289380366,6.0063531596017325,5.1298987149230735,5.030437921392435,7.2868764117507,6.548219102762372,8.812099108957337,7.1569563646156364,5.666426688112432,6.602587892189336,5.075173815233827,7.234177179749849,6.042632833682381,7.558516743045645,10.333336282412485,5.363636832668679,7.5256399750415355,4.941642422609304,4.736198448394496,4.983606621708336,5.262690188904886,8.798982938163181
5.4116460518550396,8.284251797621916,7.613324979540639,4.9344739331306915,5.220355825078324,6.240275845170769,4.442651256490317,5.501258210544727,7.251344983372214,4.356708826689592,7.423568444259167,4.966335035199676,8.066835314417336,9.019058793810718,5.409411414053624,7.226936018493289,5.368309738368072,7.792968055285431,4.543294782270004,4.8283137373023015,5.62040086571715,7.738488122494646,5.3706380281276624,4.795790545596741,5.856503561673865,5.981414211254481,5.262690188904886,5.030437921392435,5.53338948872752,9.457200449907708,4.143134726391533,4.816241156068032,5.950642552587727,5.465948207931988,6.159095388491933,4.430816798843313,6.659293919683638,6.173786103901937,6.280395838960195,5.886104031450156,5.641907070938114,6.07993319509559,6.359573868672378,4.6443908991413725,4.736198448394496,5.5134287461649825,5.170483995038151,4.700480365792417,4.68213122712422,6.7086943981838845
10.011803696019587,10.688279111142762,10.610858099732317,8.400209835930418,10.228519599014785,10.857748215661912,9.548454117726651,9.629379600111465,7.8385404570067445,9.884304733119354,10.044292429127148,9.004668301573977,8.220672170297252,10.80570978553141,10.092081066090932,10.483466034990435,9.499833303831926,9.000051346098175,9.440340364086879,9.442443664661864,9.682840881420505,5.017279836814924,8.164367970632252,9.59791302724276,8.410943391573527,8.871785969150645,8.556798446008598,8.773926245724002,7.970913086665845,8.27563105457801,9.217713126305595,8.684401110400144,9.511925349596956,5.631211781821365,8.638702608813434,7.053585727193677,8.59452453435256,7.842278779117352,5.220355825078324,7.91644286012226,9.970725551801806,9.883131772279054,7.3427791893318455,9.112782668381378,5.375278407684165,8.859363449152088,8.35149273563852,8.951958168569265,9.140775908590273,7.192182058713246
5.953243334287785,5.631211781821365,6.829793737512425,5.627621113690637,5.903998521326706,8.223224734321748,5.356586274672012,7.045776576879511,7.129297548929373,5.327876168789581,6.461468176353717,5.198497031265826,7.049254841255837,5.981414211254481,6.740519359606223,7.200424892944957,4.852030263919617,7.533693709848633,5.497168225293202,5.384495062789089,7.259116128097101,4.68213122712422,6.031886461606898,5.66988092298052,6.023447592961033,8.641179171197228,5.697093486505405,5.932245187448011,6.285998094508865,5.950642552587727,4.182050142641207,8.52674740422105,9.650239112402236,4.770684624465665,5.68697535633982,4.135166556742356,7.170119543449628,5.881928660039675,4.363098624788363,5.942799375126701,5.945420608606575,6.910252159180724,6.719616836866618,4.663439094112067,5.1029105702054265,5.461710913456472,5.86220971125072,5.375278407684165,5.58724865840025,7.661997558901893
8.182559264068665,9.002577922700276,7.643003635560718,6.063785208687608,6.198478716492308,8.21716859576607,6.376726947898627,8.385146410495905,8.047029549369137,6.576469569048224,9.155197572478974,5.75890177387728,7.081708586105575,7.01301578963963,8.363109176033522,9.100525505968976,4.836281906951478,8.272187393244893,5.831882477283517,7.327123292259293,4.90527477843843,5.3230099791384085,6.025865973825314,7.57198844937744,6.962243464266207,6.253828811575473,6.354370040797351,7.331714969726466,6.7464121285733745,6.09807428216624,4.330733340286331,6.6052979209482015,6.881411303642535,5.8971538676367405,6.171700597410915,4.897839799950911,6.842683282238422,6.437751649736401,7.2294763936573405,6.603266088213975,6.5757729476337765,7.353081920515432,6.147399348728742,4.51085950651685,4.59511985013459,5.886104031450156,5.476463551931511,5.754158681981268,6.121395716700013,6.270988431858299
10.381893285046008,7.751475318021456,10.808737559293304,8.517593111437565,9.53870842969938,10.47862510927053,8.32736351913196,10.41000390471402,9.199683791787654,7.857867559331803,11.08794873721905,7.292337176173877,9.841186526338749,6.119197913617533,8.729235349659273,11.173697434635217,8.583542571957771,9.301733800405394,7.416979621381154,8.304494897963567,5.7899601708972535,7.038783541388542,8.977525200965243,8.14177220465645,9.291182759820284,7.350516171833998,7.853993087224244,7.617267813628347,7.6362696033793735,7.1681946150400435,6.5337888379333435,7.843848638152472,7.353081920515432,5.488937726156687,7.696894225195808,6.917705609835305,8.200837258379849,8.343553835005117,7.603897968521881,10.258799067427756,8.22121009392507,8.146129510025405,9.444067716830038,7.099201743553092,7.1731917424865985,7.382746449738912,7.266128779556451,8.059908334578276,7.557733964140704,8.555066843844319
5.241747015059643,5.602118820879701,6.169610732491456,4.795790545596741,5.739792912179234,5.780743515792329,3.9889840465642745,7.113956109566034,6.618071203859683,4.941642422609304,6.054439346269371,4.189654742026425,6.008813185442595,9.504799428706987,5.225746673713202,6.283200889887803,9.108030753151613,8.547334348328224,4.290459441148391,4.709530201312334,5.676753802268282,5.375278407684165,5.543222409643759,5.241747015059643,5.1328529268205045,6.077642243349034,4.406719247264253,4.543294782270004,5.940171252720432,6.74993119378857,8.922258219503062,7.780512008832564,9.619399015594476,4.532599493153256,4.6913478822291435,4.330733340286331,5.293304824724492,5.6577385361547945,5.117993812416755,5.966146739123692,4.890349128221754,6.182084906716632,7.32052696227274,8.814479000010714,5.427150238391005,5.916202062607435,5.087596335232384,5.963579343618446,5.0689042022202315,6.925595197110468
10.385450631617017,7.403670290012373,8.316177992175028,6.10367653771491,8.830177446730236,7.45298232946546,5.68697535633982,8.164510268747042,7.542478539404365,6.289715570908998,9.052691915387113,6.129050210060545,6.943122422819428,7.221835825288449,6.62472901806655,9.556020089348308,4.787491742782046,9.647142635393386,6.056784013228625,6.295266001439646,6.831414045725414,4.418840607796598,5.568344503761097,6.706862336602747,5.62040086571715,5.673323267171493,6.833570380792761,6.031886461606898,5.8185981490847825,6.142037405587356,5.0238805208462765,5.786897381366708,6.648984550024776,4.852030263919617,5.945420608606575,4.394449154672439,6.660575149839686,6.173786103901937,4.695924549256556,8.155792814470173,6.183117431330821,6.716594773520978,6.906754778648554,5.25227342804663,4.848116364598481,6.977281341630747,5.545177444479562,5.501258210544727,5.7477993600729755,6.54965074223381
7.1098794630722715,10.104385494903019,10.211762381226457,8.263590432617319,10.073820870018016,9.931807723913415,7.407924322559599,9.391619719191693,9.688188155244967,8.39366870513074,10.780434363667258,10.191706980586526,10.314835323802448,5.545177444479562,8.099857910737585,10.216398679033684,5.91350300563827,7.878344784263671,6.675823221634848,7.234537865055833,5.187385805840755,4.867534450455582,6.884998291859521,7.9684926152213205,6.582717419986587,8.082093278178382,7.310550158534422,7.627544390488503,5.940171252720432,5.978885764901122,4.189654742026425,6.659293919683638,6.448889394146858,4.890349128221754,7.221105098182496,4.5217885770490405,8.762646029650282,5.634789603169249,6.254789888055024,5.872117789475416,6.995308175989998,8.127109185346375,9.654384962051822,4.382026634673881,5.033700567027251,7.425953657077541,7.598148671345461,6.682108597449809,7.490808536745009,8.122371243406553
9.467150780760877,10.207952993022255,6.810142450115136,7.330405211844402,5.10594547390058,6.731018100482083,5.003946305945459,7.216709486709457,7.431003422746685,6.548219102762372,8.767796255626598,4.700480365792417,6.595780513961311,6.3569753397091135,6.343880434126331,7.00669522683704,4.505349850705881,5.683579767338681,4.553876891600541,6.2766434893416445,5.688668836846153,4.07753744390572,5.69035945432406,5.19295685089021,8.268988209506656,4.6913478822291435,6.363028103540465,4.430816798843313,6.054439346269371,6.697651341175731,3.7612001156935624,4.879006851617819,6.811794887836226,5.318119993844216,6.608000625296087,3.960813169597578,7.255591274253665,5.596568390349052,3.912023005428146,6.173786103901937,6.822197390620491,6.440946540632921,6.199494460612144,5.062595033026967,4.060443010546419,4.442651256490317,5.062595033026967,4.127134385045092,5.777652323222656,6.069582326371934
6.345636360828596,6.421622267806518,8.096512917501594,6.88653164253051,6.450470422144176,10.40095434309913,5.062595033026967,7.365496531655673,8.231642179973411,7.036148493750536,8.571491964823617,5.356586274672012,7.4570320891223805,7.440146680662688,6.249975242259483,7.881748720984581,5.6937321388027,7.931823603029724,5.472270673671475,6.440946540632921,7.362645270417825,5.384495062789089,6.2766434893416445,5.529429087511423,6.42080892900609,7.2115567333138015,5.5053315359323625,6.083359811812238,6.785587645007929,7.371174780350858,4.74493212836325,5.685279003091641,7.591357046698551,5.187385805840755,6.045005314036012,4.394449154672439,6.51025834052315,7.484368643286131,5.7430031878094825,7.364547014255642,6.6240652277998935,7.887208585813932,7.554334823725748,5.713732805509369,6.335054251498059,5.111987788356544,5.575949103146316,6.037870919922137,5.556828061699537,7.633369649679584
6.456769655572163,6.26530121273771,6.3216671707156,6.949376953672957,6.20455776256869,8.227909837597483,6.385194398997726,7.707062655370473,7.485491608030754,6.950814768442584,7.554334823725748,6.1903154058531475,7.126890808898808,8.146419323098003,6.7580945044277305,6.9167150203536085,6.288787496596443,8.67317077287059,5.857933154483459,6.1092475827643655,6.743470084674281,6.13880638500591,6.073044534100405,6.39024066706535,6.77078942390898,6.275703197782002,6.1070228877422545,5.910796644040527,6.2166061010848646,6.756932389247553,5.0238805208462765,6.3473892096560105,7.377446359389572,7.344719054149673,6.5841005460715385,5.093750200806762,6.159095388491933,7.229113877793302,4.962844630259907,6.894670039433482,7.73718007783463,7.236339342754344,8.051340933292979,5.448890225027411,5.493061443340548,6.1779441140506,5.5053315359323625,5.849324779946859,6.148468295917647,7.688913336864796
5.973809611869261,7.931823603029724,9.518560095645512,6.771362654076582,6.996681488176539,9.723403490682365,6.486160788944089,10.998585339237541,7.890020999779825,5.996452088619021,10.875960110432432,6.679599185844383,7.031299465073592,6.905252148764019,6.873163834212518,9.798682438170001,6.318968113746434,7.403365736941647,6.3707567809121235,6.071891796220597,6.172743894323493,4.948759890378168,6.0579542883768145,7.201170883281678,5.942799375126701,5.783825182329737,5.730099782973574,5.8944028342648505,8.843470781627381,6.095824562432225,4.574710978503383,6.676453539966464,7.762170607138205,4.6913478822291435,9.163091519375572,4.30406509320417,6.397762641520038,6.152732694704104,5.337538079701318,6.003887067106539,6.248042874508429,7.180069874302796,6.922151159265869,4.969813299576001,4.886582645426277,8.289037098278483,5.3981627015177525,5.0106352940962555,5.424950017481403,8.738334740059774
10.51515349122819,7.403061091090091,9.99620346103587,7.449207096289888,7.1308988302963465,9.42294862137501,9.069122370060645,9.968033886143182,9.64930472862475,7.953318346560431,10.270818024162836,6.80128303447162,8.643208911999098,9.256460307589736,5.780743515792329,10.063094747044966,5.295814236329918,6.003887067106539,7.53955882930103,7.67786350067821,5.0401940963378005,4.400603020246817,6.771935555839602,6.987028459876645,6.7650389767805414,6.84587987526405,8.332308352219117,7.911324018963353,9.642122788401721,10.291314688790106,4.127134385045092,6.428105272684596,7.721791776817535,6.680227129350103,7.6128310304073565,4.007333185232471,7.38770923908104,9.619863900211849,4.532599493153256,5.962293169807702,6.846411648741085,6.42648845745769,7.198931240688173,4.31748811353631,4.110873864173311,6.71174039505618,6.556067876554444,6.3784261836515865,6.906754778648554,7.240649694255466
10.424110030031741,9.081938657171658,9.652298116443372,9.348187438668308,8.521981708148035,11.024594919031609,9.167067459742716,8.28349412616251,7.528600547786677,10.128549263006242,10.747110812698974,8.89604050162011,6.921164965892054,6.48768401848461,6.961296045910167,10.311399664287345,6.236369590203704,7.8724551500639794,8.95828281049733,9.056256356593467,5.5134287461649825,4.867534450455582,7.613818684808629,9.40804303080844,8.397846433783672,8.643032576255385,8.920255414908091,7.9441374911141125,5.863631175598097,7.220373836723949,3.970291913552122,8.407601514786142,9.808847148382007,4.605170185988092,8.774931387494947,5.056245805348308,8.11552088154677,7.756623334538858,5.5254529391317835,7.172424577124845,8.319473692442186,7.181591944611865,8.200288260287554,4.406719247264253,5.090678001769792,8.953769294549454,7.423568444259167,8.517793011488205,8.92764584103544,6.828712071641684
